geometry,name,vicinity,types,lat,lng
"{'location': {'lat': 29.9229641, 'lng': -90.08932260000002}, 'viewport': {'northeast': {'lat': 29.92437083029149, 'lng': -90.0878125697085}, 'southwest': {'lat': 29.9216728697085, 'lng': -90.09051053029151}}}",CVS,"1116 Louisiana Avenue, New Orleans","['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",29.9229641,-90.08932260000002
"{'location': {'lat': 29.9833395, 'lng': -90.0713076}, 'viewport': {'northeast': {'lat': 29.9847493302915, 'lng': -90.0700507197085}, 'southwest': {'lat': 29.9820513697085, 'lng': -90.07274868029151}}}",TRIANGLE DELI,"1904 North Broad Street, New Orleans","['convenience_store', 'gas_station', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.9833395,-90.0713076
"{'location': {'lat': 29.9778819, 'lng': -90.0966484}, 'viewport': {'northeast': {'lat': 29.9792794802915, 'lng': -90.09536101970849}, 'southwest': {'lat': 29.9765815197085, 'lng': -90.09805898029151}}}",CVS,"500 North Carrollton Avenue, New Orleans","['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",29.9778819,-90.0966484
"{'location': {'lat': 29.9830964, 'lng': -90.0889323}, 'viewport': {'northeast': {'lat': 29.9845218802915, 'lng': -90.08763426970849}, 'southwest': {'lat': 29.9818239197085, 'lng': -90.09033223029151}}}",Shell,"3494 Esplanade Avenue, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9830964,-90.0889323
"{'location': {'lat': 29.91850019999999, 'lng': -90.04940959999999}, 'viewport': {'northeast': {'lat': 29.9199342802915, 'lng': -90.0481623197085}, 'southwest': {'lat': 29.9172363197085, 'lng': -90.0508602802915}}}",Chevron,"1001 Stumpf Boulevard, Gretna","['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']",29.91850019999999,-90.04940959999999
"{'location': {'lat': 29.9505416, 'lng': -90.11621769999999}, 'viewport': {'northeast': {'lat': 29.9519096302915, 'lng': -90.11490141970849}, 'southwest': {'lat': 29.9492116697085, 'lng': -90.1175993802915}}}",BROADWAY,"2223 Broadway Street, New Orleans","['convenience_store', 'liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9505416,-90.11621769999999
"{'location': {'lat': 29.989914, 'lng': -90.0725191}, 'viewport': {'northeast': {'lat': 29.9912462802915, 'lng': -90.07135961970849}, 'southwest': {'lat': 29.9885483197085, 'lng': -90.0740575802915}}}",Shell,"2035 Gentilly Boulevard, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.989914,-90.0725191
"{'location': {'lat': 29.92867, 'lng': -90.032006}, 'viewport': {'northeast': {'lat': 29.9301791302915, 'lng': -90.03079701970849}, 'southwest': {'lat': 29.9274811697085, 'lng': -90.03349498029151}}}",Chevron,"2601 General De Gaulle Drive, New Orleans","['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']",29.92867,-90.032006
"{'location': {'lat': 29.9939422, 'lng': -90.0498489}, 'viewport': {'northeast': {'lat': 29.9951936302915, 'lng': -90.04842646970849}, 'southwest': {'lat': 29.9924956697085, 'lng': -90.05112443029151}}}",Shell,"3400 Franklin Avenue, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9939422,-90.0498489
"{'location': {'lat': 29.9668895, 'lng': -90.0204459}, 'viewport': {'northeast': {'lat': 29.96843653029149, 'lng': -90.01903561970849}, 'southwest': {'lat': 29.9657385697085, 'lng': -90.0217335802915}}}",CVS,"5000 North Claiborne Avenue, New Orleans","['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",29.9668895,-90.0204459
"{'location': {'lat': 29.9268961, 'lng': -90.0245637}, 'viewport': {'northeast': {'lat': 29.9281556802915, 'lng': -90.0230249697085}, 'southwest': {'lat': 29.9254577197085, 'lng': -90.02572293029151}}}",Shell,"3054 General De Gaulle Drive, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9268961,-90.0245637
