FEMA Lifeline,geometry,name,types,vicinity,lat,lng
Safety & Security,"{'location': {'lat': 29.939097, 'lng': -90.0754894}, 'viewport': {'northeast': {'lat': 29.9404253302915, 'lng': -90.07410081970849}, 'southwest': {'lat': 29.9377273697085, 'lng': -90.0767987802915}}}",safety camera,"['police', 'point_of_interest', 'establishment']","Saint Charles Avenue, New Orleans",29.939097,-90.0754894
Safety & Security,"{'location': {'lat': 29.9377289, 'lng': -90.0715014}, 'viewport': {'northeast': {'lat': 29.9390776302915, 'lng': -90.07015126970849}, 'southwest': {'lat': 29.9363796697085, 'lng': -90.0728492302915}}}",safety camera,"['police', 'point_of_interest', 'establishment']","Magazine Street, New Orleans",29.9377289,-90.0715014
Safety & Security,"{'location': {'lat': 29.9642507, 'lng': -90.0842214}, 'viewport': {'northeast': {'lat': 29.96566853029149, 'lng': -90.08297671970848}, 'southwest': {'lat': 29.96297056970849, 'lng': -90.0856746802915}}}",New Orleans Police Department Public Integrity Bureau,"['police', 'point_of_interest', 'establishment']","1340 Poydras Street Suite 1900, New Orleans",29.9642507,-90.0842214
Safety & Security,"{'location': {'lat': 29.9592476, 'lng': -90.0939212}, 'viewport': {'northeast': {'lat': 29.9605919302915, 'lng': -90.0923609697085}, 'southwest': {'lat': 29.9578939697085, 'lng': -90.0950589302915}}}",Orleans Parish Sheriff's Office,"['police', 'local_government_office', 'point_of_interest', 'establishment']","2800 Perdido Street, New Orleans",29.9592476,-90.0939212
Safety & Security,"{'location': {'lat': 29.9497201, 'lng': -90.0317872}, 'viewport': {'northeast': {'lat': 29.9512689802915, 'lng': -90.0304222697085}, 'southwest': {'lat': 29.9485710197085, 'lng': -90.0331202302915}}}",New Orleans Police Department,"['police', 'point_of_interest', 'establishment']","2405 Sanctuary Drive, New Orleans",29.9497201,-90.0317872
Safety & Security,"{'location': {'lat': 29.970584, 'lng': -90.03417200000001}, 'viewport': {'northeast': {'lat': 29.9720238302915, 'lng': -90.0327962697085}, 'southwest': {'lat': 29.9693258697085, 'lng': -90.03549423029152}}}",NOPD 5th District,"['police', 'point_of_interest', 'establishment']","3900 North Claiborne Avenue, New Orleans",29.970584,-90.03417200000001
Safety & Security,"{'location': {'lat': 29.9862843, 'lng': -90.0959515}, 'viewport': {'northeast': {'lat': 29.98762373029149, 'lng': -90.0947085697085}, 'southwest': {'lat': 29.9849257697085, 'lng': -90.09740653029151}}}",City Park Police Department,"['police', 'point_of_interest', 'establishment']","55 Dreyfous Drive, New Orleans",29.9862843,-90.0959515
Safety & Security,"{'location': {'lat': 29.9372093, 'lng': -90.1205029}, 'viewport': {'northeast': {'lat': 29.9385869302915, 'lng': -90.11922006970849}, 'southwest': {'lat': 29.9358889697085, 'lng': -90.1219180302915}}}",Loyola University Police Department,"['police', 'point_of_interest', 'establishment']","6363 Saint Charles Avenue, New Orleans",29.9372093,-90.1205029
Safety & Security,"{'location': {'lat': 29.9058091, 'lng': -90.06404590000001}, 'viewport': {'northeast': {'lat': 29.90713613029149, 'lng': -90.06268091970848}, 'southwest': {'lat': 29.9044381697085, 'lng': -90.06537888029149}}}",Police Reports,"['police', 'point_of_interest', 'establishment']","1233 Westbank Expressway Trail # A, Harvey",29.9058091,-90.06404590000001
Safety & Security,"{'location': {'lat': 29.95821329999999, 'lng': -90.0058566}, 'viewport': {'northeast': {'lat': 29.95950643029149, 'lng': -90.0045350697085}, 'southwest': {'lat': 29.95680846970849, 'lng': -90.0072330302915}}}",St. Bernard Sheriff's Office Criminal Investigations,"['police', 'local_government_office', 'point_of_interest', 'establishment']","6501 Saint Claude Avenue, Arabi",29.95821329999999,-90.0058566
Safety & Security,"{'location': {'lat': 29.9663325, 'lng': -90.099301}, 'viewport': {'northeast': {'lat': 29.9676536302915, 'lng': -90.0979084197085}, 'southwest': {'lat': 29.9649556697085, 'lng': -90.10060638029152}}}",Professional Security Training,"['police', 'point_of_interest', 'establishment']","603 South Clark Street, New Orleans",29.9663325,-90.099301
Safety & Security,"{'location': {'lat': 29.8896617, 'lng': -90.111752}, 'viewport': {'northeast': {'lat': 29.8910112302915, 'lng': -90.1103851197085}, 'southwest': {'lat': 29.8883132697085, 'lng': -90.1130830802915}}}",Jefferson Parish Sheriff,"['police', 'local_government_office', 'point_of_interest', 'establishment']","1425 Walkertown Way, Marrero",29.8896617,-90.111752
Safety & Security,"{'location': {'lat': 29.95933200000001, 'lng': -90.069948}, 'viewport': {'northeast': {'lat': 29.9606002802915, 'lng': -90.0684807197085}, 'southwest': {'lat': 29.9579023197085, 'lng': -90.07117868029151}}}",New Orleans Police Department,"['police', 'point_of_interest', 'establishment']","501 North Rampart Street, New Orleans",29.95933200000001,-90.069948
Safety & Security,"{'location': {'lat': 29.9177146, 'lng': -90.0585905}, 'viewport': {'northeast': {'lat': 29.9192082802915, 'lng': -90.05735651970849}, 'southwest': {'lat': 29.9165103197085, 'lng': -90.0600544802915}}}",Gretna City Police Department,"['police', 'point_of_interest', 'establishment']","200 5th Street, Gretna",29.9177146,-90.0585905
Safety & Security,"{'location': {'lat': 29.90585999999999, 'lng': -90.0640622}, 'viewport': {'northeast': {'lat': 29.90724688029149, 'lng': -90.06274001970849}, 'southwest': {'lat': 29.9045489197085, 'lng': -90.0654379802915}}}",Sheriff's Office-Crime Lab,"['police', 'local_government_office', 'point_of_interest', 'establishment']","1233 Westbank Expressway Trail G, Harvey",29.90585999999999,-90.0640622
Safety & Security,"{'location': {'lat': 29.9174831, 'lng': -90.0665425}, 'viewport': {'northeast': {'lat': 29.9188675802915, 'lng': -90.06513716970849}, 'southwest': {'lat': 29.9161696197085, 'lng': -90.06783513029151}}}",Second Parish Court-Criminal,"['police', 'local_government_office', 'point_of_interest', 'establishment']","100 Huey P Long Avenue, Gretna",29.9174831,-90.0665425
Safety & Security,"{'location': {'lat': 29.9608766, 'lng': -90.09289389999999}, 'viewport': {'northeast': {'lat': 29.96222558029149, 'lng': -90.09154491970848}, 'southwest': {'lat': 29.9595276197085, 'lng': -90.09424288029149}}}",New Orleans Police Child Abuse,"['police', 'point_of_interest', 'establishment']","715 South Broad Avenue, New Orleans",29.9608766,-90.09289389999999
Safety & Security,"{'location': {'lat': 29.993815, 'lng': -90.0842679}, 'viewport': {'northeast': {'lat': 29.99501123029151, 'lng': -90.0829226697085}, 'southwest': {'lat': 29.99231326970851, 'lng': -90.0856206302915}}}",New Orleans Police Juvenile De,"['police', 'point_of_interest', 'establishment']","1100 Milton Street, New Orleans",29.993815,-90.0842679
Safety & Security,"{'location': {'lat': 29.9625032, 'lng': -90.09257640000001}, 'viewport': {'northeast': {'lat': 29.96389598029149, 'lng': -90.09119936970849}, 'southwest': {'lat': 29.9611980197085, 'lng': -90.0938973302915}}}",Police Association-New Orleans,"['police', 'point_of_interest', 'establishment']","2802 Tulane Avenue, New Orleans",29.9625032,-90.09257640000001
Safety & Security,"{'location': {'lat': 29.942584, 'lng': -90.117233}, 'viewport': {'northeast': {'lat': 29.9438198302915, 'lng': -90.1155973697085}, 'southwest': {'lat': 29.94112186970851, 'lng': -90.11829533029152}}}",Tulane University Police Department,"['police', 'university', 'point_of_interest', 'establishment']","2650 Ben Weiner Drive, New Orleans",29.942584,-90.117233
Safety & Security,"{'location': {'lat': 29.953974, 'lng': -90.074859}, 'viewport': {'northeast': {'lat': 29.9553406802915, 'lng': -90.0735720197085}, 'southwest': {'lat': 29.9526427197085, 'lng': -90.0762699802915}}}",Tulane University Police Department,"['police', 'point_of_interest', 'establishment']","1201 Tulane Avenue, New Orleans",29.953974,-90.074859
Safety & Security,"{'location': {'lat': 29.9446748, 'lng': -90.0623808}, 'viewport': {'northeast': {'lat': 29.9460255302915, 'lng': -90.06100961970849}, 'southwest': {'lat': 29.9433275697085, 'lng': -90.0637075802915}}}",Habor Police Office,"['police', 'point_of_interest', 'establishment']","The Outlet Collection at Riverwalk, at Riverwalk, 500 Port of New Orleans, New Orleans",29.9446748,-90.0623808
Safety & Security,"{'location': {'lat': 29.9602049, 'lng': -90.09215429999999}, 'viewport': {'northeast': {'lat': 29.96156293029149, 'lng': -90.09081946970849}, 'southwest': {'lat': 29.9588649697085, 'lng': -90.0935174302915}}}",New Orleans Police Department - Headquarters,"['police', 'point_of_interest', 'establishment']","715 South Broad Avenue, New Orleans",29.9602049,-90.09215429999999
Safety & Security,"{'location': {'lat': 29.9655568, 'lng': -90.0881725}, 'viewport': {'northeast': {'lat': 29.9670132302915, 'lng': -90.08700741970848}, 'southwest': {'lat': 29.9643152697085, 'lng': -90.08970538029149}}}",new orleans independent police monitor,"['police', 'point_of_interest', 'establishment']","2714 Canal Street, New Orleans",29.9655568,-90.0881725
Safety & Security,"{'location': {'lat': 29.9615159, 'lng': -90.0971606}, 'viewport': {'northeast': {'lat': 29.9629337802915, 'lng': -90.09576746970849}, 'southwest': {'lat': 29.9602358197085, 'lng': -90.0984654302915}}}",New Orleans Templeman Facility,"['police', 'local_government_office', 'point_of_interest', 'establishment']","3100 Perdido Street, New Orleans",29.9615159,-90.0971606
Safety & Security,"{'location': {'lat': 29.9206677, 'lng': -90.0763782}, 'viewport': {'northeast': {'lat': 29.9221652302915, 'lng': -90.07509566970849}, 'southwest': {'lat': 29.91946726970851, 'lng': -90.0777936302915}}}",Harbor Police Department,"['police', 'point_of_interest', 'establishment']","1 Third Street #1, New Orleans",29.9206677,-90.0763782
Safety & Security,"{'location': {'lat': 29.93487519999999, 'lng': -90.0377908}, 'viewport': {'northeast': {'lat': 29.9362213802915, 'lng': -90.03649361970848}, 'southwest': {'lat': 29.9335234197085, 'lng': -90.03919158029149}}}",Crescent City Police Department - Bridge Substation,"['police', 'point_of_interest', 'establishment']","2001 Behrman Avenue, New Orleans",29.93487519999999,-90.0377908
Safety & Security,"{'location': {'lat': 29.9599448, 'lng': -90.10892369999999}, 'viewport': {'northeast': {'lat': 29.96128478029149, 'lng': -90.1075605697085}, 'southwest': {'lat': 29.95858681970849, 'lng': -90.11025853029152}}}",Second District Police Station,"['police', 'point_of_interest', 'establishment']","3401 Broadway Street, New Orleans",29.9599448,-90.10892369999999
Safety & Security,"{'location': {'lat': 29.9068315, 'lng': -90.06427149999999}, 'viewport': {'northeast': {'lat': 29.9080327302915, 'lng': -90.06285496970848}, 'southwest': {'lat': 29.9053347697085, 'lng': -90.0655529302915}}}",Sheriff's Office-Sales & Use,"['police', 'local_government_office', 'point_of_interest', 'establishment']","1233 Westbank Expressway Trail, Harvey",29.9068315,-90.06427149999999
Safety & Security,"{'location': {'lat': 29.9068315, 'lng': -90.06427149999999}, 'viewport': {'northeast': {'lat': 29.9080327302915, 'lng': -90.06285496970848}, 'southwest': {'lat': 29.9053347697085, 'lng': -90.0655529302915}}}",Police Press Office,"['police', 'local_government_office', 'point_of_interest', 'establishment']","1233 Westbank Expressway Trail, Harvey",29.9068315,-90.06427149999999
Safety & Security,"{'location': {'lat': 29.9068315, 'lng': -90.06427149999999}, 'viewport': {'northeast': {'lat': 29.9080327302915, 'lng': -90.06285496970848}, 'southwest': {'lat': 29.9053347697085, 'lng': -90.0655529302915}}}",Sheriff's Office-Permits ABO,"['police', 'local_government_office', 'point_of_interest', 'establishment']","1233 Westbank Expressway Trail, Harvey",29.9068315,-90.06427149999999
Safety & Security,"{'location': {'lat': 29.9068315, 'lng': -90.06427149999999}, 'viewport': {'northeast': {'lat': 29.9080327302915, 'lng': -90.06285496970848}, 'southwest': {'lat': 29.9053347697085, 'lng': -90.0655529302915}}}",Jefferson Parish Sheriff's Office,"['police', 'local_government_office', 'point_of_interest', 'establishment']","1233 Westbank Expressway, Harvey",29.9068315,-90.06427149999999
Safety & Security,"{'location': {'lat': 29.9049298, 'lng': -90.0705759}, 'viewport': {'northeast': {'lat': 29.9064440302915, 'lng': -90.0692968697085}, 'southwest': {'lat': 29.9037460697085, 'lng': -90.0719948302915}}}",Patrick Taylor Gun Range,"['police', 'local_government_office', 'point_of_interest', 'establishment']","115216, Harvey",29.9049298,-90.0705759
Safety & Security,"{'location': {'lat': 29.92579810000001, 'lng': -90.01968649999999}, 'viewport': {'northeast': {'lat': 29.9270734802915, 'lng': -90.01834306970848}, 'southwest': {'lat': 29.92437551970851, 'lng': -90.0210410302915}}}",New Orleans Sheriff's Office,"['police', 'local_government_office', 'point_of_interest', 'establishment']","3630 Macarthur Boulevard E, New Orleans",29.92579810000001,-90.01968649999999
Safety & Security,"{'location': {'lat': 30.00546940000001, 'lng': -90.0752973}, 'viewport': {'northeast': {'lat': 30.0068969802915, 'lng': -90.0739580697085}, 'southwest': {'lat': 30.0041990197085, 'lng': -90.0766560302915}}}",Third District,"['police', 'point_of_interest', 'establishment']","4650 Paris Avenue, New Orleans",30.00546940000001,-90.0752973
Safety & Security,"{'location': {'lat': 30.005465, 'lng': -90.0756}, 'viewport': {'northeast': {'lat': 30.0068141302915, 'lng': -90.07424861970848}, 'southwest': {'lat': 30.0041161697085, 'lng': -90.07694658029149}}}",New Orleans Police Education and Training Division,"['police', 'point_of_interest', 'establishment']","4650 Paris Avenue, New Orleans",30.005465,-90.0756
"Food, Water & Shelter","{'location': {'lat': 29.9362159, 'lng': -90.07801409999999}, 'viewport': {'northeast': {'lat': 29.93751788029149, 'lng': -90.07661401970849}, 'southwest': {'lat': 29.9348199197085, 'lng': -90.0793119802915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","1801 Saint Charles Avenue, New Orleans",29.9362159,-90.07801409999999
"Food, Water & Shelter","{'location': {'lat': 29.95371029999999, 'lng': -90.070301}, 'viewport': {'northeast': {'lat': 29.9551094802915, 'lng': -90.0689076197085}, 'southwest': {'lat': 29.9524115197085, 'lng': -90.0716055802915}}}",CVS,"['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']","800 Canal Street, New Orleans",29.95371029999999,-90.070301
"Food, Water & Shelter","{'location': {'lat': 29.9538489, 'lng': -90.06817439999999}, 'viewport': {'northeast': {'lat': 29.9553045802915, 'lng': -90.06687381970849}, 'southwest': {'lat': 29.9526066197085, 'lng': -90.0695717802915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","134 Royal Street, New Orleans",29.9538489,-90.06817439999999
"Food, Water & Shelter","{'location': {'lat': 29.9238795, 'lng': -90.0870827}, 'viewport': {'northeast': {'lat': 29.9251590802915, 'lng': -90.08569111970849}, 'southwest': {'lat': 29.9224611197085, 'lng': -90.08838908029149}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","3227 Magazine Street, New Orleans",29.9238795,-90.0870827
"Food, Water & Shelter","{'location': {'lat': 29.98237420000001, 'lng': -90.0719704}, 'viewport': {'northeast': {'lat': 29.9838274302915, 'lng': -90.07077716970849}, 'southwest': {'lat': 29.98112946970851, 'lng': -90.07347513029151}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","1826 North Broad Street, New Orleans",29.98237420000001,-90.0719704
"Food, Water & Shelter","{'location': {'lat': 29.9566144, 'lng': -90.1203652}, 'viewport': {'northeast': {'lat': 29.9580269302915, 'lng': -90.11894066970848}, 'southwest': {'lat': 29.9553289697085, 'lng': -90.1216386302915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","2418 South Carrollton Avenue, New Orleans",29.9566144,-90.1203652
"Food, Water & Shelter","{'location': {'lat': 29.9747044, 'lng': -90.0997462}, 'viewport': {'northeast': {'lat': 29.9759527302915, 'lng': -90.0984880697085}, 'southwest': {'lat': 29.9732547697085, 'lng': -90.1011860302915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","4001 Canal Street, New Orleans",29.9747044,-90.0997462
"Food, Water & Shelter","{'location': {'lat': 29.9248533, 'lng': -90.1080568}, 'viewport': {'northeast': {'lat': 29.92606043029149, 'lng': -90.10671461970848}, 'southwest': {'lat': 29.9233624697085, 'lng': -90.1094125802915}}}",CVS,"['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']","4901 Prytania Street, New Orleans",29.9248533,-90.1080568
"Food, Water & Shelter","{'location': {'lat': 29.8920249, 'lng': -90.05943239999999}, 'viewport': {'northeast': {'lat': 29.8934745302915, 'lng': -90.05787501970849}, 'southwest': {'lat': 29.8907765697085, 'lng': -90.0605729802915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","1544 Manhattan Boulevard, Harvey",29.8920249,-90.05943239999999
"Food, Water & Shelter","{'location': {'lat': 30.00363489999999, 'lng': -90.03933889999999}, 'viewport': {'northeast': {'lat': 30.00517523029149, 'lng': -90.0380865197085}, 'southwest': {'lat': 30.0024772697085, 'lng': -90.0407844802915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","4200 Chef Menteur Highway, New Orleans",30.00363489999999,-90.03933889999999
"Food, Water & Shelter","{'location': {'lat': 29.9447281, 'lng': -90.13357979999999}, 'viewport': {'northeast': {'lat': 29.9458671302915, 'lng': -90.13196261970849}, 'southwest': {'lat': 29.9431691697085, 'lng': -90.1346605802915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","718 South Carrollton Avenue, New Orleans",29.9447281,-90.13357979999999
"Food, Water & Shelter","{'location': {'lat': 29.9563506, 'lng': -90.06289199999999}, 'viewport': {'northeast': {'lat': 29.9577449802915, 'lng': -90.0616162697085}, 'southwest': {'lat': 29.9550470197085, 'lng': -90.0643142302915}}}",CVS,"['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']","620 Decatur Street, New Orleans",29.9563506,-90.06289199999999
"Food, Water & Shelter","{'location': {'lat': 29.9564985, 'lng': -90.0632358}, 'viewport': {'northeast': {'lat': 29.9577973802915, 'lng': -90.06180596970849}, 'southwest': {'lat': 29.9550994197085, 'lng': -90.0645039302915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","619 Decatur Street, New Orleans",29.9564985,-90.0632358
"Food, Water & Shelter","{'location': {'lat': 29.93974429999999, 'lng': -90.10381489999999}, 'viewport': {'northeast': {'lat': 29.9410826302915, 'lng': -90.1025965697085}, 'southwest': {'lat': 29.9383846697085, 'lng': -90.1052945302915}}}",Walgreens,"['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","4400 South Claiborne Avenue, New Orleans",29.93974429999999,-90.10381489999999
